"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"60672";"MÓDULO";"CON2256";"L";"DISCIPLINA 06";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"20";"10";"10";"40";"0";"0";"20";"false";"";"";"";"";"";"Ementa disciplina 06";"";"";"";"";"";"";"";"Semi-Presencial";"CONTABILIDADE, CUSTOS E CONTROLES ORÇAMENTÁRIOS-FINANCEIROS"
"63098";"MÓDULO";"SUP0036";"L";"LABORATÓRIO 01 - GESTÃO DE TECNOLOGIA DA INFORMAÇÃO";"SUPERINTENDÊNCIA DE TECNOLOGIA DA INFORMAÇÃO";"0";"180";"0";"180";"0";"0";"20";"false";"";"";"";"";"";"O laboratório 01 de gestão da tecnologia da informação trata de desenvolver aspectos essências da gestão da TI em campo.  O aluno resolve problemas reais de gestão da tecnologia da informação envolvendo governança da TI, estratégia da TI e gestão da TI.  O aluno vivenciará problemas reais de gestão assumindo a liderança na resolução de problemas.  O laboratório envolve os seguintes aspectos:
Criação de comitê de governança da TI ; Criação do balanced scorecard (BSC) da TI ; Definição da matriz de governança da TI ; Priorização de projetos de TI";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO DE TI"
"63099";"MÓDULO";"SUP0037";"L";"LABORATÓRIO 02 - GESTÃO DE TECNOLOGIA DA INFORMAÇÃO";"SUPERINTENDÊNCIA DE TECNOLOGIA DA INFORMAÇÃO";"0";"180";"0";"180";"0";"0";"20";"false";"";"";"";"";"";"O laboratório 02 de gestão da tecnologia da informação trata de desenvolver aspectos essências da gestão da TI em campo com foco em infraestrutura. 
O aluno resolve problemas reais de gestão da tecnologia da informação envolvendo gestão de serviços de TI, gestão da infraestrutura de TI, utilização de melhores práticas.
O aluno vivenciará problemas reais de gestão assumindo a liderança na resolução de problemas.  
O laboratório envolve os seguintes aspectos:
Criação de uma estrutura de gestão de serviços de TI; Implantação de aspectos básicos da biblioteca ITIL; Definição da estrutura e operação da TI ; Priorização de projetos de infraestrutura de TI ;";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO DE TI"
"63317";"MÓDULO";"DEF1996";"L";"FORMAÇÃO PESSOAL I";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63318";"MÓDULO";"DEF1997";"L";"DESENVOLVIMENTO NEUROPSICOMOTOR";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Filogênese, ontogênese e retrogênese da Psicomotricidade. Processo de maturação e envelhecimento do sistema nervoso humano. Psicologia do Desenvolvimento. Interação neuropsicológica no ciclo vital.";"";"Conhecer os fenômenos próximos e distais da evolução do movimento humano.
Conhecer o processo de desenvolvimento neuropsicomotor durante o ciclo vital humano.
Analisar as relações entre os estágios de desenvolvimento neuropsicomotor com os comportamentos motores expressos.
Compreender as bases teóricas dos autores interacionistas da Psicologia do Desenvolvimento, com destaque para Jean Piaget, Lev Vygotsky e Henry Wallon.
";"Filogênese, ontogênese e retrogênese da Psicomotricidade. Processo de maturação e envelhecimento do sistema nervoso humano. Psicologia do Desenvolvimento. Interação neuropsicológica no ciclo vital.";"Aptidão para identificar padrões adaptativos de desenvolvimento neuropsicomotor no ciclo vital humano.
Compreensão das principais teorias interacionistas da Psicologia do Desenvolvimento e suas implicações sobre o estudo da psicomotricidade.
Capacidade de interação interdisciplinar e multiprofissional com profissionais da educação e da saúde acerca do desenvolvimento neuropsicomotor.
";"";"2017";"1";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63319";"MÓDULO";"DEF1998";"L";"FORMAÇÃO PESSOAL II";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63320";"MÓDULO";"DEF1999";"L";"POLÍTICAS PÚBLICAS DE EDUCAÇÃO E SAÚDE";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Evolução conceitual da educação e da saúde. Aspectos constitucionais da educação e da saúde brasileira. Regulamentação em educação e saúde no Brasil. Programas governamentais em educação e saúde. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63321";"MÓDULO";"DEF2000";"L";"ESTÁGIO SUPERVISIONADO - CLÍNICA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"0";"30";"30";"0";"0";"20";"false";"";"";"";"";"";"Espaços de intervenção profissional em psicomotricidade na área da saúde. Atuação psicomotora no âmbito da saúde pública e provada. Intervenção do psicomotricista no Núcleo de Apoio ao Saúde da Família, Centro de Atenção Psicossocial, Centro Especializado em Reabilitação e Instituições hospitalares. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63322";"MÓDULO";"DEF2001";"L";"ESTÁGIO SUPERVISIONADO - ESCOLAR";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"0";"30";"30";"0";"0";"20";"false";"";"";"";"";"";"Espaços de intervenção profissional em psicomotricidade na área da educação. Atuação psicomotora no âmbito da educação pública e privada. Intervenção psicomotora na educação infantil, ensino fundamental, ensino médio e escolas especiais.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63323";"MÓDULO";"DEF2002";"L";"TRABALHO DE CONCLUSÃO DE CURSO";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Apresentação de trabalhos de conclusão de curso com 15 minutos de duração e 15 minutos de arguição por parte da banca como requisito para aprovação no curso.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63324";"MÓDULO";"DEF2003";"L";"FORMAÇÃO PESSOAL I";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63325";"MÓDULO";"DEF2004";"L";"FORMAÇÃO PESSOAL II";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63326";"MÓDULO";"DEF2005";"L";"FORMAÇÃO PESSOAL III";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63327";"MÓDULO";"DEF2006";"L";"FORMAÇÃO PESSOAL IV";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63412";"MÓDULO";"ACT2028";"L";"FISIOPATOLOGIA, DIAGNÓSTICO LABORATORIAL DE DOENÇAS METABÓLICAS E O TRATAMENTO";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"100";"0";"0";"100";"0";"0";"20";"false";"";"";"";"";"";"A síndrome metabólica é um conjunto de doenças que, associadas, vão levar ao aumento do risco de problemas cardiovasculares. Estas doenças são a obesidade  principalmente àquela caracterizada com aumento de cintura abdominal, pressão alta, alterações de colesterol, triglicérides e glicemia.tem como base a resistência à insulina, que é um processo que acontece devido ao ganho de peso, mas também pode começar com o diabetes tipo 2. A causa mais comum é o ganho de peso, que leva ao aumento da pressão arterial, ao desenvolvimento do diabetes tipo 2 e às alterações de triglicérides e colesterol.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E MEDICAMENTOS"
"63413";"MÓDULO";"ACT2029";"L";"VIROLOGIA";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"Introdução à Virologia: breve histórico, características gerais, morfologia viral, classificações,
composição química, multiplicação viral, patogênese e infecção viral, interação vírus-hospedeiro,
métodos laboratoriais, virusoides, viroides, príons. Parvoviridae  Parvovírus B19. Papallomaviridae
 Papilomavírus humano (HPV). Adenoviridae  Adenovírus. Herpesviridae  Herpes simplex 1 e 2;
Vírus da Varicela-zoster; Citomegalovírus; vírus Epstein-Barr; Herpesvirus-8. Poxviridae.
Hepadnavridae  vírus da hepatite B. Coronaviridae  Coronavírus. Flaviviridae - vírus da hepatite
C; vírus da febre amarela; vírus da dengue. Caliciviridae  Norovírus. Togaviridae  Rubivírus,
Rubella vírus. Picornaviridae  vírus da hepatite A; vírus da poliomelite. Retroviridae  vírus da
imunodeficiência humana (HIV). Astroviridae. Reoviridae  rotavírus. Orthomyxoviridae 
Influenzavirus. Paramyxoviridae  Morbilivírus, vírus do sarampo; Paramixovírus, Parainfluenza e
Pneumovírus, vírus da caxumba. Filoviridae  Ebolavírus. Bunyaviridae  Hantavirus. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E MEDICAMENTOS"
"63414";"MÓDULO";"ACT2030";"L";"MICOLOGIA";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"A Micologia compreende o estudo das doenças humanas causadas por fungos. Estas
doenças podem ser divididas de acordo com o sítio corporal atingido em cutâneas,
sub-cutâneas e sistêmicas. As micoses cutâneas têm alta incidência, mas não são
muito graves. Já as micoses sub-cutâneas e sistêmicas, doenças graves e
frequentemente letais, são em sua maioria negligenciadas e vitimam anualmente mais
de um milhão de pessoas em todo o mundo. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS E MEDICAMENTOS"
"63492";"MÓDULO";"DEF2007";"L";"FORMAÇÃO PESSOAL V";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"15";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63493";"MÓDULO";"DEF2008";"L";"FORMAÇÃO PESSOAL VI";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"15";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63494";"MÓDULO";"DEF2009";"L";"FORMAÇÃO PESSOAL VII";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"15";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63495";"MÓDULO";"DEF2010";"L";"FORMAÇÃO PESSOAL VIII";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"15";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Diálogo tônico-corporal. Jogo e regressão psíquica. Fantasmas corporais. Simbologia do movimento humano. Corpo como objeto relacional em Psicomotricidade. Corpo e cultura de movimento. Evolução do jogo simbólico. Aprender a ser, estar, conhecer e relacionar. Disponibilidade corporal. Expressividade corporal. Codificação e decodificação simbólica.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63496";"MÓDULO";"DEF2011";"L";"INTERVENÇÃO PSICOMOTORA ESCOLAR";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"30";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Espaços de intervenção profissional em psicomotricidade na área da educação. Atuação psicomotora no âmbito da educação pública e privada. Intervenção psicomotora na educação infantil, ensino fundamental, ensino médio e escolas especiais.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63497";"MÓDULO";"DEF2012";"L";"INTERVENÇÃO PSICOMOTORA NA CLÍNICA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"30";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Espaços de intervenção profissional em psicomotricidade na área da saúde. Atuação psicomotora no âmbito da saúde pública e provada. Intervenção do psicomotricista no Núcleo de Apoio ao Saúde da Família, Centro de Atenção Psicossocial, Centro Especializado em Reabilitação e Instituições hospitalares.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63498";"MÓDULO";"DEF2013";"L";"ESTIMULAÇÃO PSICOMOTORA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"15";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Estratégias de reeducação psicomotora. Terapêutica psicomotora. Educação psicomotora funcional e relacional.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63499";"MÓDULO";"DEF2014";"L";"AVALIAÇÃO PSICOMOTORA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"7";"8";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"História e evolução da avaliação psicomotora. Modelos de avaliação psicomotora. Escala de Desenvolvimento Motor (EDM) e Escala Motora para Terceira Idade (EMTI).";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63500";"MÓDULO";"DEF2015";"L";"METODOLOGIA DA PESQUISA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"8";"7";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Estratégias básicas de busca na literatura. Tipos de pesquisa e desenhos de estudo. Processo de pesquisa e a formulação de projetos de pesquisa.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63501";"MÓDULO";"DEF2016";"L";"ESTATÍSTICA APLICADA A EDUCAÇÃO E SAÚDE";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"7";"8";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Introdução aos conceitos estatísticos e de medidas em pesquisa. Estatística descritiva e inferencial. Tabulação e apresentação de dados de pesquisa. Sistemas informáticos para análises estatísticas.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63502";"MÓDULO";"DEF2017";"L";"EPIDEMIOLOGIA E SAÚDE MENTAL";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Introdução aos conceitos de epidemiologia e saúde mental. Monitoramento epidemiológico em sistemas informáticos em saúde. Pesquisa epidemiológica em Psicomotricidade e saúde mental.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63503";"MÓDULO";"DEF2018";"L";"COMUNICAÇÃO HUMANA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceito e definição da comunicação. Axiomas da comunicação humana. Aspectos sociofilosóficos da comunicação humana e sua evolução. Comunicação humana na contemporaneidade.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63504";"MÓDULO";"DEF2019";"L";"INTRODUÇÃO A PSICOMOTRICIDADE";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceitos, definições e objeto de estudo em Psicomotricidade. História e evolução da Psicomotricidade. Vertentes da Psicomotricidade.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63505";"MÓDULO";"DEF2020";"L";"PSICANÁLISE EM PSICOMOTRICIDADE";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceito, definição e objeto de estudo em Psicanálise. História e evolução psicanalítica. Libido e outras formas pulsionais. Teoria do desenvolvimento psicossexual. Teoria do aparelho psíquico. Catarse e terapêutica psicanalítica. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63506";"MÓDULO";"DEF2021";"L";"PSICOMOTRICIDADE";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceitos, definições e objeto de estudo em Psicomotricidade. História e evolução da Psicomotricidade. Vertentes da Psicomotricidade.";"";"Conhecer conceitos, definições e a delimitação do objeto de estudo em Psicomotricidade.
Compreender o processo histórico de evolução da Psicomotricidade como ciência e área de intervenção profissional.
Identificar características de intervenção de cada vertente psicomotora e suas bases teóricas.
Estimular a prática da pesquisa e da profissionalização desta área da intervenção profissional.";"Conceitos, definições e objeto de estudo em Psicomotricidade. História e evolução da Psicomotricidade. Vertentes da Psicomotricidade.";"Capacidade de formular problemas de pesquisa em psicomotricidade a partir da compreensão de seu objeto de estudo.
Aptidão para conceituar, definir e delimitar o objeto de estudo em psicomotricidade.
Compreensão sobre o processo histórico de evolução da psicomotricidade, tanto como ciência, quanto como área de intervenção profissional.";"";"2017";"1";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63507";"MÓDULO";"DEF2022";"L";"INTERVENÇÃO PSICOMOTORA CLÍNICA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"30";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Espaços de intervenção profissional em psicomotricidade na área da saúde. Atuação psicomotora no âmbito da saúde pública e provada. Intervenção do psicomotricista no Núcleo de Apoio ao Saúde da Família, Centro de Atenção Psicossocial, Centro Especializado em Reabilitação e Instituições hospitalares.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63508";"MÓDULO";"DEF2023";"L";"INTERVENÇÃO PSICOMOTORA DA ESCOLA";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"0";"30";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Espaços de intervenção profissional em psicomotricidade na área da educação. Atuação psicomotora no âmbito da educação pública e privada. Intervenção psicomotora na educação infantil, ensino fundamental, ensino médio e escolas especiais.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"63509";"MÓDULO";"DEF2024";"L";"TÓPICOS AVANÇADOS EM PSICOMOTRICIDADE";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Seminários sobre inovação em Psicomotricidade com o tratamento de temas emergentes em educação e saúde.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PSICOMOTRICIDADE CLÍNICA E ESCOLAR"
"64581";"MÓDULO";"EM 2157";"L";"PESQUISA EM MÚSICA II";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Os métodos e as técnicas de pesquisa em Música. O pesquisador e o processo de seleção e coleta e análise dos dados. Elaboração de projetos e relatórios de pesquisa científica: estrutura, redação e apresentação. Aspectos éticos dos procedimentos e processos de investigação. Criação do trabalho de conclusão do curso.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64582";"MÓDULO";"EM 2158";"L";"O ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Os paradigmas contemporâneos para a Educação Musical e o papel do professor. Concepções e perspectivas para o Ensino de Música em múltiplos contextos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64583";"MÓDULO";"EM 2159";"L";"PEDAGOGIA E FAZERES EM EDUCAÇÃO MUSICAL II";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Os aspectos teórico-metodológicos no Ensino de Música na Educação Básica. Aprofundamento sobre as especificidades no Ensino de Música na Educação infantil; no Ensino fundamental I e II e no Ensino Médio.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64584";"MÓDULO";"EM 2160";"L";"ENSINO DE MÚSICA EM ESPAÇOS NÃO FORMAIS";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Os aspectos teórico-metodológicos no Ensino de Música em ONGs, projetos sociais, associações comunitárias, espaços diversos que oferecem cursos livres de música.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64585";"MÓDULO";"EM 2161";"L";"SEMINÁRIO DE ORIENTAÇÃO DO TRABALHO FINAL";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Estudo orientado, com base em plano de trabalho para a elaboração e desenvolvimento do trabalho de conclusão do orientando.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64586";"MÓDULO";"EM 2162";"L";"PEDAGOGIA E FAZERES EM EDUCAÇÃO MUSICAL I";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Vivências rítmico-sonoras em educação musical. A utilização do corpo como recurso para a aprendizagem musical. Utilização de Jogos Musicais como ferramentas para o ensino-aprendizagem de música.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64587";"MÓDULO";"EM 2163";"L";"PEDAGOGIA E FAZERES EM EDUCAÇÃO MUSICAL III";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Práticas de criação e condução de grupos vocais para o canto coral e o teatro musical como recursos para a vivência artística e aprendizagem musical em múltiplos contextos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
"64588";"MÓDULO";"EM 2164";"L";"EDUCAÇÃO INCLUSIVA NO ENSINO DE MÚSICA";"ESCOLA DE MÚSICA";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Da educação especial à educação inclusiva: caminhada histórica; aspectos preponderantes nos processos de ensinar e aprender; a educação inclusiva e o ensino de Música; reorientações curriculares para o ensino de Música com pessoas com necessidades educativas especiais. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM ENSINO DE MÚSICA EM MÚLTIPLOS CONTEXTOS"
